id,date,proposalx,d1e1,d2e1,d3e1,turnoutx,titel_kurz_d,age,age_category,part,vote_x,educ
1260980.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,92.0,class75,did not,,5
1260981.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,26.0,class25,did not,,5
1260982.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,55.0,class55,did not,,5
1260983.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,89.0,class75,did not,,2
1260984.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,51.0,class45,did,yes (accepted),9
1260985.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,56.0,class55,did,yes (accepted),5
1260986.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,75.0,class75,did,no (rejected),10
1260987.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,83.0,class75,did,yes (accepted),2
1260988.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,60.0,class55,did,no (rejected),2
1260989.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,32.0,class25,did not,,6
1260990.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,79.0,class75,did,yes (accepted),9
1260991.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,65.0,class65,did,yes (accepted),9
1260992.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,68.0,class65,did,no (rejected),5
1260993.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,74.0,class65,did,no (rejected),5
1260994.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,49.0,class45,did not,,7
1260995.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,61.0,class55,did not,,5
1260996.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,50.0,class45,did,yes (accepted),5
1260997.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,24.0,class18,did not,,5
1260998.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,76.0,class75,did,yes (accepted),5
1260999.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,30.0,class25,did,don’t know,6
1261000.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,64.0,class55,did,yes (accepted),10
1261001.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,86.0,class75,did,yes (accepted),2
1261002.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,83.0,class75,did,yes (accepted),5
1261003.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,33.0,class25,did not,,5
1261004.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,30.0,class25,did not,,5
1261005.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,23.0,class18,did not,,6
1261006.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,70.0,class65,did,yes (accepted),5
1261007.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,74.0,class65,did,yes (accepted),8
1261008.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,74.0,class65,did,no (rejected),9
1261009.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,43.0,class35,did,yes (accepted),2
1261010.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,80.0,class75,did,yes (accepted),5
1261011.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,68.0,class65,did,yes (accepted),5
1261012.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,76.0,class75,did,yes (accepted),5
1261013.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,46.0,class45,did,yes (accepted),9
1261014.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,25.0,class25,did,yes (accepted),6
1261015.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,66.0,class65,did not,,8
1261016.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,83.0,class75,did not,,5
1261017.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,48.0,class45,did not,,5
1261018.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,69.0,class65,did,yes (accepted),5
1261019.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,78.0,class75,did,voted blank / did not vote for this voting proposal,3
1261020.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,39.0,class35,did,yes (accepted),9
1261021.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,81.0,class75,did,yes (accepted),5
1261022.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,35.0,class35,did not,,5
1261023.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,80.0,class75,did not,,3
1261024.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,70.0,class65,did,yes (accepted),9
1261025.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,32.0,class25,did not,,10
1261026.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,84.0,class75,did,yes (accepted),10
1261027.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,57.0,class55,did,no answer,9
1261028.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,91.0,class75,did,yes (accepted),9
1261029.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,62.0,class55,did,yes (accepted),8
1261030.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,25.0,class25,did,yes (accepted),9
1261031.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,67.0,class65,did,yes (accepted),9
1261032.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,80.0,class75,did,yes (accepted),10
1261033.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,70.0,class65,did not,,3
1261034.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,20.0,class18,did,yes (accepted),6
1261035.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,67.0,class65,did,no (rejected),5
1261036.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,44.0,class35,did,yes (accepted),9
1261037.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,76.0,class75,did,yes (accepted),8
1261038.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,62.0,class55,did,yes (accepted),5
1261039.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,75.0,class75,did,yes (accepted),5
1261040.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,25.0,class25,did,yes (accepted),9
1261041.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,55.0,class55,did not,,5
1261042.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,58.0,class55,did,yes (accepted),5
1261043.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,54.0,class45,did not,,5
1261044.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,59.0,class55,did,yes (accepted),2
1261045.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,67.0,class65,did not,,5
1261046.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,34.0,class25,did,yes (accepted),9
1261047.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,79.0,class75,did not,,5
1261048.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,27.0,class25,did,yes (accepted),9
1261049.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,38.0,class35,did not,,6
1261050.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,47.0,class45,did not,,8
1261051.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,26.0,class25,did not,,5
1261052.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,40.0,class35,did not,,2
1261053.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,36.0,class35,did not,,5
1261054.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,59.0,class55,did,no (rejected),5
1261055.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,50.0,class45,did not,,8
1261056.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,71.0,class65,did,no (rejected),5
1261057.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,57.0,class55,did,yes (accepted),2
1261058.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,65.0,class65,did,yes (accepted),4
1261059.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,39.0,class35,did,yes (accepted),9
1261060.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,30.0,class25,did,yes (accepted),8
1261061.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,85.0,class75,did,no (rejected),5
1261062.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,60.0,class55,did not,,9
1261063.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,43.0,class35,did not,,9
1261064.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,63.0,class55,did,yes (accepted),9
1261065.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,51.0,class45,did,yes (accepted),9
1261066.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,51.0,class45,did,yes (accepted),5
1261067.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,67.0,class65,did not,,6
1261068.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,83.0,class75,did,yes (accepted),5
1261069.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,37.0,class35,did,yes (accepted),9
1261070.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,71.0,class65,did,yes (accepted),3
1261071.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,45.0,class45,did not,,5
1261072.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,67.0,class65,did,don’t know,5
1261073.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,23.0,class18,did,no (rejected),6
1261074.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,46.0,class45,did,yes (accepted),8
1261075.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,34.0,class25,did,no (rejected),7
1261076.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,58.0,class55,did,yes (accepted),5
1261077.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,22.0,class18,did,no (rejected),6
1261078.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,46.0,class45,did,yes (accepted),2
1261079.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,56.0,class55,did not,,9
1261080.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,48.0,class45,did,don’t know,5
1261081.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,75.0,class75,did,yes (accepted),9
1261082.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,18.0,class18,did,yes (accepted),2
1261083.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,62.0,class55,did not,,5
1261084.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,28.0,class25,did,yes (accepted),8
1261085.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,57.0,class55,did,no (rejected),9
1261086.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,39.0,class35,did not,,5
1261087.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,90.0,class75,did not,,5
1261088.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,66.0,class65,did,yes (accepted),5
1261089.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,73.0,class65,did,yes (accepted),9
1261090.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,83.0,class75,did,no (rejected),8
1261091.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,41.0,class35,did,no (rejected),9
1261092.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,58.0,class55,did,yes (accepted),5
1261093.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,72.0,class65,did,no (rejected),5
1261094.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,54.0,class45,did,yes (accepted),9
1261095.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,26.0,class25,did,yes (accepted),9
1261096.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,61.0,class55,did,yes (accepted),5
1261097.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,51.0,class45,did not,,5
1261098.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,89.0,class75,did,yes (accepted),2
1261099.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,58.0,class55,did,no answer,5
1261100.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,45.0,class45,did not,,5
1261101.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,23.0,class18,did,yes (accepted),9
1261102.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,39.0,class35,did not,,9
1261103.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,36.0,class35,did,yes (accepted),9
1261104.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,77.0,class75,did,voted blank / did not vote for this voting proposal,9
1261105.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,44.0,class35,did not,,8
1261106.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,43.0,class35,did,yes (accepted),8
1261107.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,56.0,class55,did,yes (accepted),8
1261108.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,23.0,class18,did,yes (accepted),5
1261109.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,43.0,class35,did,yes (accepted),5
1261110.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,52.0,class45,did,no (rejected),4
1261111.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,50.0,class45,did,yes (accepted),9
1261112.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,39.0,class35,did not,,5
1261113.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,69.0,class65,did not,,5
1261114.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,68.0,class65,did,no (rejected),9
1261115.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,56.0,class55,did not,,5
1261116.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,70.0,class65,did,yes (accepted),3
1261117.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,60.0,class55,did,yes (accepted),8
1261118.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,70.0,class65,did,yes (accepted),5
1261119.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,76.0,class75,did,yes (accepted),5
1261120.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,68.0,class65,did,yes (accepted),5
1261121.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,75.0,class75,did,no (rejected),7
1261122.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,32.0,class25,did,voted blank / did not vote for this voting proposal,9
1261123.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,65.0,class65,did,yes (accepted),5
1261124.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,78.0,class75,did,yes (accepted),5
1261125.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,21.0,class18,did not,,5
1261126.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,56.0,class55,did,yes (accepted),5
1261127.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,28.0,class25,did,yes (accepted),9
1261128.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,78.0,class75,did,yes (accepted),2
1261129.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,60.0,class55,did,yes (accepted),6
1261130.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,55.0,class55,did not,,5
1261131.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,84.0,class75,did not,,5
1261132.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,72.0,class65,did,yes (accepted),8
1261133.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,64.0,class55,did,yes (accepted),9
1261134.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,67.0,class65,did,yes (accepted),5
1261135.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,66.0,class65,did,yes (accepted),5
1261136.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,87.0,class75,did,yes (accepted),2
1261137.0,2017-09-24,613,5,NaN,NaN,47.111999,Bundesbeschluss über die Ernährungssicherheit,61.0,class55,did,yes (accepted),5
